
S&P 500 INDEX,Last: 4774.2402,Change:  -0.5098
"Date: December 27, 2023 at 2:36 PM EST",Bid: 4773.5298,Ask: 4775.3701,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 26 2024,SPXW240126C04760000,77.2,-9.3,80.5,81,16,0.1104,0.604,0.0025,133,4760.00,SPXW240126P04760000,45.49,1.34,43.2,43.5,37,0.1105,-0.397,0.0025,56
Fri Jan 26 2024,SPXW240126C04765000,76.6,-6.6,77.2,77.7,4,0.1099,0.5917,0.0026,53,4765.00,SPXW240126P04765000,47.3,1.45,44.9,45.3,27,0.1099,-0.4093,0.0026,178
Fri Jan 26 2024,SPXW240126C04770000,73.3,-6.7,74.1,76.4,24,0.1092,0.5792,0.0026,102,4770.00,SPXW240126P04770000,44.5,-3.15,46.6,47.1,8,0.1093,-0.4218,0.0026,369
Fri Jan 26 2024,SPXW240126C04775000,69.6,-7.3,70.9,71.5,34,0.1086,0.5665,0.0026,112,4775.00,SPXW240126P04775000,45.41,-4.04,48.6,49,53,0.1088,-0.4346,0.0026,168
Fri Jan 26 2024,SPXW240126C04780000,72.92,-0.88,68,68.4,16,0.1081,0.5536,0.0027,40,4780.00,SPXW240126P04780000,52.5,1.15,50.5,51,724,0.1082,-0.4475,0.0027,243
Fri Jan 26 2024,SPXW240126C04785000,69.9,-0.9,65.1,65.5,6,0.1077,0.5404,0.0027,98,4785.00,SPXW240126P04785000,52.3,-1.05,52.6,53,54,0.1077,-0.4606,0.0027,100
Fri Jan 26 2024,SPXW240126C04790000,66.04,-1.76,62.2,62.5,54,0.1071,0.5272,0.0027,155,4790.00,SPXW240126P04790000,51.42,-3.93,54.6,55.1,8,0.1072,-0.4739,0.0027,99
Fri Jan 26 2024,SPXW240126C04795000,62.52,-2.48,59.4,60,24,0.1066,0.5137,0.0027,180,4795.00,SPXW240126P04795000,58,0.55,56.9,57.3,16,0.1068,-0.4873,0.0027,85
Fri Jan 26 2024,SPXW240126C04800000,55.1,-7.1,56.7,57.2,855,0.1062,0.5001,0.0027,682,4800.00,SPXW240126P04800000,55.7,-3.95,59.1,59.5,716,0.1062,-0.5009,0.0027,620
Fri Jan 26 2024,SPXW240126C04805000,57.5,-1.9,54.1,54.5,51,0.1057,0.4865,0.0028,149,4805.00,SPXW240126P04805000,58.5,-3.4,61.5,61.9,1,0.1058,-0.5146,0.0028,69
Fri Jan 26 2024,SPXW240126C04810000,55.4,-1.4,51.5,51.9,5,0.1053,0.4727,0.0028,179,4810.00,SPXW240126P04810000,63.17,-1.08,63.6,64.3,2,0.1054,-0.5283,0.0028,65
Fri Jan 26 2024,SPXW240126C04815000,50.8,-3.4,49.1,49.4,4,0.1048,0.4589,0.0028,153,4815.00,SPXW240126P04815000,64.3,-2.35,66.1,66.8,26,0.105,-0.5422,0.0028,72
Fri Jan 26 2024,SPXW240126C04820000,50.12,-1.58,46.6,47.1,10,0.1044,0.445,0.0028,147,4820.00,SPXW240126P04820000,68.16,-0.94,68.9,69.4,10,0.1045,-0.556,0.0028,48
Fri Jan 26 2024,SPXW240126C04825000,48.1,-1.2,44.3,44.8,125,0.1041,0.4312,0.0028,403,4825.00,SPXW240126P04825000,67.9,-3.75,71.6,72,11,0.1041,-0.5699,0.0028,30
Fri Jan 26 2024,SPXW240126C04830000,39.8,-7.1,42.1,42.5,16,0.1037,0.4173,0.0027,392,4830.00,SPXW240126P04830000,77.68,3.48,74.3,74.8,183,0.1037,-0.5837,0.0027,29
Fri Jan 26 2024,SPXW240126C04835000,41.97,-2.68,39.9,40.3,14,0.1034,0.4035,0.0027,151,4835.00,SPXW240126P04835000,76.14,-0.76,77.1,77.5,4,0.1034,-0.5976,0.0027,7
Fri Jan 26 2024,SPXW240126C04840000,35.53,-6.92,37.8,38.2,3,0.1031,0.3897,0.0027,223,4840.00,SPXW240126P04840000,79.42,-0.28,80,80.4,205,0.103,-0.6113,0.0027,19
Fri Jan 26 2024,SPXW240126C04845000,37.6,-2.7,35.8,36.3,12,0.1028,0.376,0.0027,137,4845.00,SPXW240126P04845000,88.3,0,83,83.4,0,0.1028,-0.625,0.0027,36
Fri Jan 26 2024,SPXW240126C04850000,37.51,-0.74,33.9,34.3,72,0.1024,0.3625,0.0027,989,4850.00,SPXW240126P04850000,84.84,-0.61,86,86.5,7,0.1024,-0.6385,0.0027,59
Fri Jan 26 2024,SPXW240126C04855000,33.8,-2.5,32,32.4,1,0.1022,0.3491,0.0026,148,4855.00,SPXW240126P04855000,88.1,-0.35,89.1,89.6,12,0.1022,-0.652,0.0026,47
Fri Jan 26 2024,SPXW240126C04860000,28.2,-6.15,30.2,30.6,195,0.1019,0.3358,0.0026,151,4860.00,SPXW240126P04860000,108.9,0,92.3,92.8,0,0.1018,-0.6652,0.0026,58
Fri Jan 26 2024,SPXW240126C04865000,29.35,-3.15,28.5,28.9,106,0.1016,0.3227,0.0026,11,4865.00,SPXW240126P04865000,94.2,-0.45,95.6,96,48,0.1016,-0.6784,0.0026,46
Fri Jan 26 2024,SPXW240126C04870000,28.81,-1.94,26.9,27.2,11,0.1014,0.3098,0.0025,83,4870.00,SPXW240126P04870000,96.48,-1.47,97,101.1,4,0.1018,-0.6913,0.0025,8
Fri Jan 26 2024,SPXW240126C04875000,24.48,-4.57,25.3,25.7,16,0.1012,0.2971,0.0025,193,4875.00,SPXW240126P04875000,100.51,-0.79,102.2,102.9,180,0.1016,-0.704,0.0025,1
Fri Jan 26 2024,SPXW240126C04880000,25.8,-1.6,23.8,24.2,46,0.1008,0.2846,0.0024,147,4880.00,SPXW240126P04880000,107.27,2.57,103.8,108,2,0.1011,-0.7164,0.0024,0
Fri Jan 26 2024,SPXW240126C04885000,24.48,-1.37,22.4,22.7,26,0.1007,0.2724,0.0024,53,4885.00,SPXW240126P04885000,0,0,107.3,111.7,0,0.1008,-0.7287,0.0024,0
Fri Jan 26 2024,SPXW240126C04890000,20.43,-3.92,21,21.3,685,0.1004,0.2604,0.0024,79,4890.00,SPXW240126P04890000,115.31,3.71,110.8,115.3,2,0.1008,-0.7406,0.0024,0
Fri Jan 26 2024,SPXW240126C04900000,18.22,-3.33,18.5,18.8,266,0.1001,0.2372,0.0022,317,4900.00,SPXW240126P04900000,0,0,118.2,122.8,0,0.1004,-0.7638,0.0022,0
Fri Jan 26 2024,SPXW240126C04910000,17.41,-1.59,16.2,16.5,26,0.0997,0.2152,0.0021,216,4910.00,SPXW240126P04910000,129.25,3.15,125.7,130.6,2,0.1,-0.7858,0.0021,0
Fri Jan 26 2024,SPXW240126C04920000,13.55,-3.2,14.2,14.5,68,0.0993,0.1944,0.002,299,4920.00,SPXW240126P04920000,0,0,133.5,138.6,0,0.0997,-0.8066,0.002,0
Fri Jan 26 2024,SPXW240126C04925000,12.4,-3.25,13.2,13.5,110,0.0993,0.1844,0.002,92,4925.00,SPXW240126P04925000,0,0,137.5,142.7,0,0.0998,-0.8166,0.002,0
Fri Jan 26 2024,SPXW240126C04930000,13.38,-1.27,12.3,12.6,104,0.0992,0.1748,0.0019,178,4930.00,SPXW240126P04930000,0,0,141.7,146.8,0,0.0994,-0.8262,0.0019,0
Fri Jan 26 2024,SPXW240126C04940000,11.64,-1.21,10.7,11,134,0.0989,0.1566,0.0018,303,4940.00,SPXW240126P04940000,0,0,149.8,155.2,0,0.0997,-0.8444,0.0018,0
Fri Jan 26 2024,SPXW240126C04950000,10.12,-1.08,9.3,9.5,313,0.0987,0.1397,0.0016,370,4950.00,SPXW240126P04950000,0,0,158.3,163.8,0,0.0994,-0.8613,0.0016,0
Fri Jan 26 2024,SPXW240126C04960000,8.77,-0.98,8,8.2,77,0.0987,0.1242,0.0015,29,4960.00,SPXW240126P04960000,0,0,166.9,172.6,0,0.0996,-0.8768,0.0015,0
Fri Jan 26 2024,SPXW240126C04970000,7.4,-1.05,6.9,7.1,2,0.0987,0.11,0.0014,63,4970.00,SPXW240126P04970000,0,0,175.6,181.5,0,0.0998,-0.891,0.0014,0
Fri Jan 26 2024,SPXW240126C04975000,5.88,-1.97,6.4,6.6,79,0.0987,0.1034,0.0013,112,4975.00,SPXW240126P04975000,0,0,180.1,186,0,0.0996,-0.8976,0.0013,0
Fri Jan 26 2024,SPXW240126C04980000,6.35,-0.95,5.9,6.1,12,0.0986,0.0971,0.0013,185,4980.00,SPXW240126P04980000,0,0,184.6,191.1,0,0.1002,-0.904,0.0013,0
Fri Jan 26 2024,SPXW240126C04990000,5.45,-0.9,5.1,5.3,12,0.0986,0.0854,0.0012,41,4990.00,SPXW240126P04990000,0,0,193.5,200.2,0,0.101,-0.9156,0.0012,0
Fri Jan 26 2024,SPXW240126C05000000,4.8,-0.7,4.3,4.5,60,0.0986,0.075,0.001,1801,5000.00,SPXW240126P05000000,261.65,0,202.9,209.5,0,0.1002,-0.926,0.001,1501
Fri Jan 26 2024,SPXW240126C05010000,3.6,-1.15,3.7,3.9,26,0.0989,0.0658,0.0009,153,5010.00,SPXW240126P05010000,0,0,212.2,218.8,0,0.1004,-0.9353,0.0009,0
Fri Jan 26 2024,SPXW240126C05020000,3.1,-1,3.2,3.3,15,0.099,0.0576,0.0008,8,5020.00,SPXW240126P05020000,0,0,221.5,228.3,0,0.1013,-0.9435,0.0008,0
Fri Jan 26 2024,SPXW240126C05025000,2.8,-1,2.95,3.1,13,0.0993,0.0538,0.0008,6,5025.00,SPXW240126P05025000,0,0,226.1,233,0,0.1026,-0.9472,0.0008,0
Fri Jan 26 2024,SPXW240126C05030000,2.93,-0.67,2.75,2.85,16,0.0994,0.0504,0.0008,0,5030.00,SPXW240126P05030000,0,0,231,237.8,0,0.1019,-0.9506,0.0008,0
Fri Jan 26 2024,SPXW240126C05040000,2.55,-0.55,2.35,2.45,2,0.0997,0.0441,0.0007,6,5040.00,SPXW240126P05040000,0,0,240.6,247.4,0,0.1028,-0.9569,0.0007,0
Fri Jan 26 2024,SPXW240126C05050000,2.2,-0.5,2,2.1,3,0.0999,0.0386,0.0006,36,5050.00,SPXW240126P05050000,262.13,0,250.2,257,0,0.1034,-0.9624,0.0006,1
Fri Jan 26 2024,SPXW240126C05075000,1.51,-0.39,1.4,1.5,12,0.1016,0.028,0.0005,5,5075.00,SPXW240126P05075000,286.23,0,274.4,281.3,0,0.1055,-0.973,0.0005,1
Fri Jan 26 2024,SPXW240126C05100000,1.1,-0.25,1,1.1,13,0.1032,0.0208,0.0004,302,5100.00,SPXW240126P05100000,0,0,298.7,305.8,0,0.1099,-0.9803,0.0004,0
Fri Jan 26 2024,SPXW240126C05150000,1,0,0.55,0.65,0,0.1087,0.0124,0.0002,55,5150.00,SPXW240126P05150000,0,0,348,355.2,0,0.1185,-0.9886,0.0002,0
Fri Jan 26 2024,SPXW240126C05200000,0.35,-0.15,0.35,0.45,6,0.1156,0.0082,0.0001,8,5200.00,SPXW240126P05200000,0,0,397.5,404.6,0,0.1282,-0.9928,0.0001,0
Fri Jan 26 2024,SPXW240126C05400000,0.18,0.005,0.15,0.2,1,0.149,0.0026,0,499,5400.00,SPXW240126P05400000,0,0,596.3,603.6,0,0.169,-0.9984,0,0
Fri Jan 26 2024,SPXW240126C05600000,0.09,0,0.05,0.15,0,0.1805,0.0011,0,4,5600.00,SPXW240126P05600000,0,0,795.3,802.4,0,0.1923,-0.9999,0,0
Fri Jan 26 2024,SPXW240126C05800000,0.05,0,0,0.1,0,0.206,0.0006,0,1,5800.00,SPXW240126P05800000,0,0,994.8,1001.4,0,0.2539,-1,0,0
Fri Jan 26 2024,SPXW240126C06000000,0,0,0,0.1,0,0.2396,0.0003,0,0,6000.00,SPXW240126P06000000,0,0,1193.2,1200.4,0,0.242,-1,0,0
Fri Jan 26 2024,SPXW240126C06200000,0,0,0,0.1,0,0.2716,0.0002,0,0,6200.00,SPXW240126P06200000,0,0,1392.1,1399.4,0,0,-1,0,0
Fri Jan 26 2024,SPXW240126C06400000,0,0,0,0.1,0,0.3022,0.0001,0,0,6400.00,SPXW240126P06400000,0,0,1591,1598.6,0,0,-1,0,0
Mon Jan 29 2024,SPXW240129C01200000,0,0,3575.7,3583.1,0,0,1,0,0,1200.00,SPXW240129P01200000,0,0,0,0.05,0,1.2624,0,0,0
Mon Jan 29 2024,SPXW240129C01400000,0,0,3376.6,3384.1,0,0,1,0,0,1400.00,SPXW240129P01400000,0,0,0,0.05,0,1.1246,-0.0001,0,0
Mon Jan 29 2024,SPXW240129C01600000,0,0,3177.6,3185.1,0,0,1,0,0,1600.00,SPXW240129P01600000,0,0,0,0.05,0,1.0054,-0.0001,0,0
Mon Jan 29 2024,SPXW240129C01800000,0,0,2978.8,2986.1,0,0,1,0,0,1800.00,SPXW240129P01800000,0,0,0,0.05,0,0.9005,-0.0001,0,0
Mon Jan 29 2024,SPXW240129C02000000,0,0,2779.7,2787.2,0,0,1,0,0,2000.00,SPXW240129P02000000,0.07,0,0,0.05,0,0.8067,-0.0001,0,424
Mon Jan 29 2024,SPXW240129C02200000,0,0,2580.7,2588.2,0,0,1,0,0,2200.00,SPXW240129P02200000,0.05,0,0,0.1,0,0.7548,-0.0001,0,3
Mon Jan 29 2024,SPXW240129C02400000,0,0,2381.8,2389.3,0,0,1,0,0,2400.00,SPXW240129P02400000,0.05,-0.025,0,0.1,1,0.6739,-0.0002,0,11
Mon Jan 29 2024,SPXW240129C02600000,0,0,2182.9,2190.3,0,0,1,0,0,2600.00,SPXW240129P02600000,0.05,0,0.05,0.1,0,0.6166,-0.0003,0,270
Mon Jan 29 2024,SPXW240129C02800000,0,0,1984,1991.4,0,0,1,0,0,2800.00,SPXW240129P02800000,0.1,-0.025,0.05,0.15,1,0.5572,-0.0004,0,2
Mon Jan 29 2024,SPXW240129C03000000,0,0,1785.1,1792.5,0,0,1,0,0,3000.00,SPXW240129P03000000,0.15,-0.025,0.1,0.2,2,0.5056,-0.0008,0,6
Mon Jan 29 2024,SPXW240129C03200000,0,0,1586.3,1593.7,0,0,0.9994,0,0,3200.00,SPXW240129P03200000,0.45,0,0.2,0.3,0,0.4595,-0.0013,0,35
Mon Jan 29 2024,SPXW240129C03400000,0,0,1387.4,1394.6,0,0,0.9984,0,0,3400.00,SPXW240129P03400000,0.5,0,0.4,0.45,0,0.4156,-0.0024,0,38
Mon Jan 29 2024,SPXW240129C03500000,0,0,1288,1295.2,0,0,0.9977,0,0,3500.00,SPXW240129P03500000,0.55,0,0.5,0.55,0,0.3915,-0.0031,0,137
Mon Jan 29 2024,SPXW240129C03600000,1144.7,0,1188.9,1196.1,0,0.3238,0.9967,0,2,3600.00,SPXW240129P03600000,0.65,-0.1,0.6,0.7,1,0.3674,-0.004,0,146
Mon Jan 29 2024,SPXW240129C03650000,0,0,1139.2,1146.5,0,0.3219,0.9962,0,0,3650.00,SPXW240129P03650000,1.55,0,0.7,0.8,0,0.3568,-0.0046,0,16
Mon Jan 29 2024,SPXW240129C03700000,0,0,1089.6,1096.8,0,0.3162,0.9955,0,0,3700.00,SPXW240129P03700000,0.75,-0.175,0.75,0.9,2,0.3446,-0.0052,0,386
Mon Jan 29 2024,SPXW240129C03750000,0,0,1039.9,1047.1,0,0.3048,0.9948,0,0,3750.00,SPXW240129P03750000,0.85,-0.175,0.85,0.95,2,0.3317,-0.0059,0,143
Mon Jan 29 2024,SPXW240129C03800000,0,0,990.3,997.5,0,0.293,0.994,0,0,3800.00,SPXW240129P03800000,2.92,0,0.95,1.05,0,0.3195,-0.0068,0,37
Mon Jan 29 2024,SPXW240129C03850000,0,0,940.7,947.9,0,0.2744,0.993,0,0,3850.00,SPXW240129P03850000,1.1,-0.175,1.05,1.2,5,0.3078,-0.0077,0,33
Mon Jan 29 2024,SPXW240129C03900000,0,0,890.8,898.2,0,0.2656,0.992,0.0001,0,3900.00,SPXW240129P03900000,2.37,0,1.2,1.3,0,0.2955,-0.0088,0.0001,42
Mon Jan 29 2024,SPXW240129C03950000,0,0,841.2,848.6,0,0.258,0.9907,0.0001,0,3950.00,SPXW240129P03950000,2.62,0,1.3,1.45,0,0.2828,-0.01,0.0001,95
Mon Jan 29 2024,SPXW240129C04000000,759.35,0,791.7,799,0,0.2506,0.9892,0.0001,5,4000.00,SPXW240129P04000000,1.55,-0.225,1.45,1.6,1,0.2702,-0.0115,0.0001,47
Mon Jan 29 2024,SPXW240129C04050000,0,0,742.3,749.4,0,0.2443,0.9875,0.0001,0,4050.00,SPXW240129P04050000,1.7,-0.275,1.65,1.75,2,0.2577,-0.0132,0.0001,34
Mon Jan 29 2024,SPXW240129C04100000,0,0,692.8,699.9,0,0.2323,0.9854,0.0001,0,4100.00,SPXW240129P04100000,3.5,0,1.85,1.95,0,0.2452,-0.0153,0.0001,54
Mon Jan 29 2024,SPXW240129C04150000,617.54,0,643.1,650.4,0,0.2197,0.9829,0.0001,3,4150.00,SPXW240129P04150000,1.97,-0.53,2.1,2.2,15,0.233,-0.0179,0.0001,1024
Mon Jan 29 2024,SPXW240129C04200000,561.84,0,593.9,600.9,0,0.211,0.9797,0.0002,1,4200.00,SPXW240129P04200000,2.4,-0.45,2.4,2.5,14,0.2208,-0.0211,0.0002,281
Mon Jan 29 2024,SPXW240129C04250000,513.06,0,544.5,551.5,0,0.2,0.9756,0.0002,2,4250.00,SPXW240129P04250000,2.57,-0.73,2.75,2.85,3,0.2083,-0.0251,0.0002,66
Mon Jan 29 2024,SPXW240129C04300000,0,0,495.3,502.2,0,0.1908,0.9704,0.0002,0,4300.00,SPXW240129P04300000,3.02,-0.78,3.2,3.4,3,0.1966,-0.0304,0.0002,102
Mon Jan 29 2024,SPXW240129C04325000,277.03,0,470.7,477.6,0,0.1852,0.9671,0.0003,10,4325.00,SPXW240129P04325000,4.99,0,3.5,3.7,0,0.1908,-0.0337,0.0003,21
Mon Jan 29 2024,SPXW240129C04350000,0,0,446,453.2,0,0.1778,0.9633,0.0003,0,4350.00,SPXW240129P04350000,3.6,-0.9,3.8,4,3,0.1847,-0.0375,0.0003,16
Mon Jan 29 2024,SPXW240129C04370000,431.75,0,426.6,433.5,0,0.1758,0.9598,0.0003,2,4370.00,SPXW240129P04370000,5.84,0,4.2,4.3,0,0.1804,-0.041,0.0003,26
Mon Jan 29 2024,SPXW240129C04375000,0,0,421.7,428.6,0,0.1747,0.9588,0.0004,0,4375.00,SPXW240129P04375000,3.97,-0.98,4.2,4.4,15,0.179,-0.0419,0.0004,20
Mon Jan 29 2024,SPXW240129C04380000,0,0,416.8,423.8,0,0.1718,0.9578,0.0004,0,4380.00,SPXW240129P04380000,7,0,4.3,4.5,0,0.178,-0.0429,0.0004,12
Mon Jan 29 2024,SPXW240129C04390000,0,0,406.9,414.1,0,0.17,0.9558,0.0004,0,4390.00,SPXW240129P04390000,11.45,0,4.5,4.7,0,0.1759,-0.0449,0.0004,22
Mon Jan 29 2024,SPXW240129C04400000,403.83,-2.47,397.3,404.1,1,0.1692,0.9536,0.0004,5,4400.00,SPXW240129P04400000,4.8,-0.7,4.7,4.9,1,0.1737,-0.0471,0.0004,505
Mon Jan 29 2024,SPXW240129C04410000,394.03,-2.62,387.4,394.6,1,0.1659,0.9513,0.0004,1,4410.00,SPXW240129P04410000,8.2,0,4.9,5.1,0,0.1714,-0.0495,0.0004,25
Mon Jan 29 2024,SPXW240129C04420000,294.97,0,377.7,384.8,0,0.1642,0.9488,0.0004,2,4420.00,SPXW240129P04420000,9.42,0,5.2,5.4,0,0.1697,-0.052,0.0004,35
Mon Jan 29 2024,SPXW240129C04425000,229.86,0,373,379.8,0,0.1643,0.9475,0.0004,12,4425.00,SPXW240129P04425000,11.72,0,5.3,5.5,0,0.1685,-0.0533,0.0004,3
Mon Jan 29 2024,SPXW240129C04430000,186.97,0,368,375.1,0,0.1622,0.9461,0.0005,1,4430.00,SPXW240129P04430000,8.92,0,5.4,5.6,0,0.1673,-0.0546,0.0005,4
Mon Jan 29 2024,SPXW240129C04440000,0,0,358.5,365.3,0,0.1615,0.9432,0.0005,0,4440.00,SPXW240129P04440000,9.25,0,5.7,5.9,0,0.1654,-0.0575,0.0005,5
Mon Jan 29 2024,SPXW240129C04450000,299.14,0,348.9,355.6,0,0.1597,0.9402,0.0005,1,4450.00,SPXW240129P04450000,5.5,-1.3,6,6.2,1,0.1633,-0.0606,0.0005,10
Mon Jan 29 2024,SPXW240129C04460000,327.44,0,339.2,346.1,0,0.1565,0.9369,0.0005,3,4460.00,SPXW240129P04460000,8.72,0,6.3,6.5,0,0.1612,-0.0638,0.0005,21
Mon Jan 29 2024,SPXW240129C04470000,280.96,0,329.6,336.3,0,0.1562,0.9334,0.0006,2,4470.00,SPXW240129P04470000,14.57,0,6.6,6.8,0,0.159,-0.0673,0.0006,25
Mon Jan 29 2024,SPXW240129C04475000,152.98,0,324.8,331.5,0,0.1549,0.9316,0.0006,1,4475.00,SPXW240129P04475000,7.55,0,6.8,7,0,0.1581,-0.0692,0.0006,24
Mon Jan 29 2024,SPXW240129C04480000,308.35,0,320.1,326.7,0,0.1545,0.9296,0.0006,5,4480.00,SPXW240129P04480000,7.75,0,6.9,7.2,0,0.1569,-0.0711,0.0006,92
Mon Jan 29 2024,SPXW240129C04490000,315.93,0,310.5,317.3,0,0.1513,0.9256,0.0006,5,4490.00,SPXW240129P04490000,10.15,0,7.3,7.6,0,0.155,-0.0752,0.0006,32
Mon Jan 29 2024,SPXW240129C04500000,304,0,301,307.6,0,0.1502,0.9213,0.0007,55,4500.00,SPXW240129P04500000,7.9,-0.7,7.7,8,1,0.1529,-0.0795,0.0007,51
Mon Jan 29 2024,SPXW240129C04510000,138.77,0,291.5,298.1,0,0.1483,0.9166,0.0007,2,4510.00,SPXW240129P04510000,11.15,0,8.2,8.4,0,0.1509,-0.0841,0.0007,5
Mon Jan 29 2024,SPXW240129C04515000,0,0,286.7,293.5,0,0.1466,0.9142,0.0007,0,4515.00,SPXW240129P04515000,0,0,8.4,8.7,0,0.15,-0.0866,0.0007,0
Mon Jan 29 2024,SPXW240129C04520000,246.89,0,282,288.8,0,0.1459,0.9117,0.0008,46,4520.00,SPXW240129P04520000,8.08,-1.52,8.7,8.9,8,0.149,-0.0891,0.0008,21
Mon Jan 29 2024,SPXW240129C04525000,226.52,0,277.3,284.1,0,0.1446,0.909,0.0008,1,4525.00,SPXW240129P04525000,8.33,-1.52,8.9,9.1,12,0.1481,-0.0917,0.0008,47
Mon Jan 29 2024,SPXW240129C04530000,134.54,0,272.6,279.1,0,0.1446,0.9063,0.0008,4,4530.00,SPXW240129P04530000,13.58,0,9.2,9.4,0,0.147,-0.0944,0.0008,45
Mon Jan 29 2024,SPXW240129C04535000,0,0,267.9,274.4,0,0.1437,0.9035,0.0008,0,4535.00,SPXW240129P04535000,8.6,-1.8,9.4,9.7,164,0.146,-0.0972,0.0008,30
Mon Jan 29 2024,SPXW240129C04540000,130.06,0,263.3,269.7,0,0.1428,0.9006,0.0008,2,4540.00,SPXW240129P04540000,15.57,0,9.7,10,0,0.1451,-0.1002,0.0008,155
Mon Jan 29 2024,SPXW240129C04545000,267.63,0,258.6,265,0,0.1422,0.8976,0.0009,3,4545.00,SPXW240129P04545000,19.3,0,10,10.3,0,0.1441,-0.1032,0.0009,24
Mon Jan 29 2024,SPXW240129C04550000,250.66,0,253.9,260.3,0,0.1409,0.8944,0.0009,503,4550.00,SPXW240129P04550000,6.33,-4.97,10.3,10.6,1,0.1431,-0.1063,0.0009,581
Mon Jan 29 2024,SPXW240129C04555000,0,0,249.3,255.7,0,0.1401,0.8912,0.0009,0,4555.00,SPXW240129P04555000,10.63,-1.02,10.6,10.9,1,0.1421,-0.1096,0.0009,2
Mon Jan 29 2024,SPXW240129C04560000,113.5,0,244.9,251.1,0,0.1391,0.8878,0.0009,27,4560.00,SPXW240129P04560000,21.5,0,11,11.2,0,0.1412,-0.1129,0.0009,8
Mon Jan 29 2024,SPXW240129C04565000,249.33,0,240.3,246.4,0,0.1382,0.8844,0.001,3,4565.00,SPXW240129P04565000,11.33,-1.02,11.2,11.6,1,0.1401,-0.1164,0.001,32
Mon Jan 29 2024,SPXW240129C04570000,232.48,0,235.6,241.7,0,0.1372,0.8807,0.001,79,4570.00,SPXW240129P04570000,12.18,-0.52,11.6,11.9,1,0.1392,-0.12,0.001,62
Mon Jan 29 2024,SPXW240129C04575000,186.7,0,231,237.1,0,0.1363,0.877,0.001,85,4575.00,SPXW240129P04575000,20.6,0,12,12.3,0,0.1383,-0.1237,0.001,47
Mon Jan 29 2024,SPXW240129C04580000,224.38,0,226.4,232.6,0,0.1354,0.8731,0.001,75,4580.00,SPXW240129P04580000,11.65,-1.85,12.4,12.7,1,0.1374,-0.1276,0.001,86
Mon Jan 29 2024,SPXW240129C04585000,0,0,221.9,228,0,0.1347,0.8691,0.0011,0,4585.00,SPXW240129P04585000,14.96,0,12.8,13.1,0,0.1365,-0.1316,0.0011,27
Mon Jan 29 2024,SPXW240129C04590000,215.43,0,217.3,223.4,0,0.1342,0.865,0.0011,10,4590.00,SPXW240129P04590000,12.45,-1.85,13.2,13.6,1,0.1357,-0.1358,0.0011,12
Mon Jan 29 2024,SPXW240129C04595000,0,0,212.8,219,0,0.1329,0.8607,0.0011,0,4595.00,SPXW240129P04595000,19.03,0,13.6,14,0,0.1347,-0.1401,0.0011,4
Mon Jan 29 2024,SPXW240129C04600000,212.69,0,208.2,214.4,0,0.132,0.8562,0.0012,463,4600.00,SPXW240129P04600000,13.38,-1.87,14.1,14.4,4,0.1338,-0.1445,0.0012,812
Mon Jan 29 2024,SPXW240129C04605000,168.91,0,203.7,209.8,0,0.1316,0.8516,0.0012,2,4605.00,SPXW240129P04605000,22.57,0,14.5,14.9,0,0.1328,-0.1492,0.0012,2
Mon Jan 29 2024,SPXW240129C04610000,203.81,0,199.3,205.4,0,0.1302,0.8468,0.0012,26,4610.00,SPXW240129P04610000,15.34,-0.91,15,15.4,3,0.1319,-0.1539,0.0012,9
Mon Jan 29 2024,SPXW240129C04615000,0,0,194.9,201,0,0.1295,0.8419,0.0013,0,4615.00,SPXW240129P04615000,16.32,-0.43,15.6,15.9,1,0.1313,-0.1589,0.0013,13
Mon Jan 29 2024,SPXW240129C04620000,172.77,0,190.4,196.3,0,0.1288,0.8367,0.0013,13,4620.00,SPXW240129P04620000,23.5,0,16.1,16.5,0,0.1303,-0.164,0.0013,5
Mon Jan 29 2024,SPXW240129C04625000,168.67,0,185.9,192.1,0,0.1276,0.8314,0.0014,13,4625.00,SPXW240129P04625000,16.25,-1.6,16.6,17,2,0.1294,-0.1693,0.0014,37
Mon Jan 29 2024,SPXW240129C04630000,149.09,0,181.6,187.5,0,0.1272,0.8259,0.0014,34,4630.00,SPXW240129P04630000,17.52,-0.93,17.2,17.6,4,0.1284,-0.1748,0.0014,3
Mon Jan 29 2024,SPXW240129C04635000,141.41,0,177.3,183.3,0,0.1258,0.8202,0.0014,1,4635.00,SPXW240129P04635000,17.61,-1.44,17.8,18.2,2,0.1276,-0.1805,0.0014,3
Mon Jan 29 2024,SPXW240129C04640000,168.64,0,172.9,178.7,0,0.1254,0.8144,0.0015,22,4640.00,SPXW240129P04640000,25.23,0,18.4,18.9,0,0.1268,-0.1864,0.0015,4
Mon Jan 29 2024,SPXW240129C04645000,150.22,0,168.7,174.4,0,0.1246,0.8083,0.0015,2,4645.00,SPXW240129P04645000,18.23,-2.12,19.1,19.5,2,0.1259,-0.1925,0.0015,4
Mon Jan 29 2024,SPXW240129C04650000,153.79,0,164.4,170.1,0,0.1238,0.802,0.0015,32,4650.00,SPXW240129P04650000,20.15,-0.9,19.8,20.2,3,0.1251,-0.1988,0.0015,39
